Date,Adj Close,Close,High,Low,Open,Volume
2016-01-08,0.722949803,0.740750015,0.767499983,0.739250004,0.766749978,398472000
2017-04-11,2.420119762,2.453000069,2.472500086,2.408750057,2.413749933,618148000
2018-12-24,3.151429176,3.177000046,3.249500036,3.112499952,3.162250042,463840000
2022-08-12,18.68506432,18.70899963,18.71800041,17.95299911,18.15999985,478094000
2020-08-03,10.97585011,11.01025009,11.09875011,10.71525002,10.73250008,412720000
2021-11-15,29.9714756,30.02499962,30.6439991,29.24699974,30.55200005,384909000
2019-03-26,4.39068079,4.421750069,4.543749809,4.364999771,4.487249851,703508000
2019-11-22,5.246368885,5.272250175,5.323999882,5.24849987,5.277249813,224100000
2022-04-22,19.48591995,19.51499939,20.48600006,19.5,20.3029995,624713000
2023-02-24,23.26907539,23.2859993,23.47400093,22.9470005,23.22500038,589716000
2021-09-01,22.40099716,22.44099998,22.6970005,22.35700035,22.48500061,201767000
2019-01-04,3.377345562,3.404750109,3.443249941,3.242500067,3.273499966,585620000
2017-01-18,2.536050081,2.573750019,2.580749989,2.477750063,2.506000042,654424000
2022-01-19,25.02537727,25.06699944,26.54299927,25.05200005,26.07900047,488315000
2024-10-31,132.7508545,132.7599945,137.6100006,132.1100006,137.6000061,270039600
2020-05-19,8.773983002,8.805500031,9.087499619,8.762749672,8.790249825,717320000
2024-12-03,140.2503357,140.2599945,140.5399933,137.9499969,138.2599945,164414000
2016-12-01,2.158906221,2.190999985,2.304250002,2.119250059,2.30250001,1035524000
2018-04-30,5.565184116,5.622499943,5.724999905,5.603000164,5.674749851,327844000
2024-12-06,142.4400024,142.4400024,145.6999969,141.3099976,144.6000061,188505600
2022-09-23,12.50370502,12.51599979,12.61100006,12.25699997,12.42000008,663309000
2018-07-30,6.04476881,6.103250027,6.320750237,6.06799984,6.314750195,340340000
2020-03-13,5.999450684,6.020999908,6.025499821,5.490250111,5.762499809,634836000
2018-07-19,6.240375519,6.300749779,6.334750175,6.258250237,6.273499966,235752000
2024-01-02,48.15434647,48.16799927,49.29499817,47.59500122,49.24399948,411254000
2017-03-09,2.430478573,2.463500023,2.486249924,2.434999943,2.447750092,478060000
2022-07-25,17.00222397,17.02400017,17.12400055,16.64900017,17.0189991,480748000
2016-08-08,1.442168951,1.468500018,1.478500009,1.452999949,1.475000024,305064000
2022-08-19,17.82616806,17.84900093,18.52000046,17.77000046,18.40600014,441588000
2024-10-10,134.800705,134.8099976,135.0,131.0,131.9100037,242311300
2025-01-10,135.9100037,135.9100037,139.9199982,134.2200012,137.4499969,207602500
2024-11-01,135.3906708,135.3999939,137.3099976,134.5700073,134.6999969,207127800
2021-05-14,14.21184635,14.24300003,14.32800007,13.74849987,13.89000034,258616000
2018-04-03,5.576319218,5.633749962,5.758749962,5.533750057,5.695000172,667432000
2021-09-29,20.48042679,20.5170002,21.0170002,20.46699905,20.94000053,218394000
2019-10-21,4.876194954,4.900249958,4.913750172,4.804999828,4.823999882,261868000
2020-06-08,8.777489662,8.805000305,8.889749527,8.685750008,8.877249718,387736000
2020-01-02,5.972711086,5.997749805,5.997749805,5.918000221,5.96875,237536000
2016-10-04,1.679973841,1.707499981,1.742499948,1.694749951,1.713750005,281624000
2016-10-31,1.750320673,1.779000044,1.790750027,1.768749952,1.769749999,252388000
2022-09-30,12.1270752,12.13899994,12.63300037,12.07499981,12.08699989,565638000
2016-12-21,2.606996059,2.645750046,2.648750067,2.592750072,2.641000032,576136000
2016-01-14,0.69952637,0.716750026,0.725000024,0.695500016,0.716499984,600236000
2021-05-20,14.5805378,14.61250019,14.68375015,14.27050018,14.30249977,321592000
2017-11-16,5.229436398,5.290249825,5.355000019,5.28125,5.324500084,441768000
2020-02-25,6.523900986,6.551249981,6.969749928,6.448999882,6.90749979,1055496000
